Date,Open,High,Low,Close,Volume,Adj Close
2014-03-27,568.00257,568.00257,552.922516,558.462551,13100,558.462551
2014-03-28,561.202549,566.43259,558.672477,559.992504,41200,559.992504
2014-03-31,566.892592,567.002574,556.932537,556.9725030000001,10800,556.9725030000001
2014-04-01,558.712565,568.452595,558.712565,567.162558,7900,567.162558
2014-04-02,599.992707,604.832763,562.1925679999999,567.002574,147100,567.002574
2014-04-03,569.8525530000001,587.282679,564.132581,569.742571,5099200,569.742571
2014-04-04,574.652643,577.77265,543.002488,543.1424599999999,6369300,543.1424599999999
2014-04-07,540.742445,548.482483,527.1524400000001,538.1524559999999,4401700,538.1524559999999
2014-04-08,542.602466,555.0025,541.612446,554.902556,3151200,554.902556
2014-04-09,559.622532,565.372554,552.952506,564.142557,3330800,564.142557
2014-04-10,565.0025820000001,565.0025820000001,539.902495,540.952433,4036900,540.952433
2014-04-11,532.552381,540.0024400000001,526.532392,530.602392,3924800,530.602392
2014-04-14,538.252462,544.102429,529.56237,532.522453,2575100,532.522453
2014-04-15,536.822454,538.452473,518.462348,536.442444,3855100,536.442444
2014-04-16,543.002488,557.002492,540.0024400000001,556.54249,4893300,556.54249
2014-04-17,548.81249,549.502492,531.152424,536.1024,6809500,536.1024
2014-04-21,536.1024,536.7024349999999,525.602352,528.6224139999999,2566700,528.6224139999999
2014-04-22,528.642427,537.232391,527.512375,534.812425,2365400,534.812425
2014-04-23,533.792415,533.8724080000001,526.252389,526.942391,2052300,526.942391
2014-04-24,530.072374,531.6524519999999,522.122349,525.162363,1883200,525.162363
2014-04-25,522.512395,524.702361,515.422333,516.1823519999999,2100400,516.1823519999999
2014-04-28,517.182348,518.6023190000001,502.802274,517.1523589999999,3335500,517.1523589999999
2014-04-29,516.9023440000001,529.462425,516.322324,527.70241,2699100,527.70241
2014-04-30,527.602343,528.002366,522.522372,526.662388,1751200,526.662388
2014-05-01,527.112352,532.932391,523.8823639999999,531.352374,1905500,531.352374
2014-05-02,533.762426,534.0024030000001,525.612389,527.932411,1688500,527.932411
2014-05-05,524.822381,528.902418,521.322364,527.812392,1024100,527.812392
2014-05-06,525.232379,526.812396,515.062337,515.14233,1689000,515.14233
2014-05-07,515.7923049999999,516.68232,503.30227199999996,509.962291,3224300,509.962291
2014-05-08,508.462297,517.23229,506.45229800000004,511.002313,2021300,511.002313
2014-05-09,510.75233,519.902393,504.202292,518.732314,2439500,518.732314
2014-05-12,523.512391,530.1923929999999,519.012379,529.922366,1912500,529.922366
2014-05-13,530.892433,536.072411,529.512428,533.092437,1653400,533.092437
2014-05-14,533.0024070000001,533.0024070000001,525.292358,526.652412,1191800,526.652412
2014-05-15,525.702357,525.872379,517.422325,519.9823240000001,1704400,519.9823240000001
2014-05-16,521.39238,521.802379,515.4423469999999,520.6323620000001,1485300,520.6323620000001
2014-05-19,519.7023820000001,529.7824559999999,517.58537,528.862391,1277800,528.862391
2014-05-20,529.7423679999999,536.232396,526.3023919999999,529.772418,1784800,529.772418
2014-05-21,532.902462,539.185441,531.912381,538.9424650000001,1196300,538.9424650000001
2014-05-22,541.132431,547.602445,540.782472,545.062459,1615800,545.062459
2014-05-23,547.262462,553.642508,543.702467,552.702492,1932200,552.702492
2014-05-27,556.002496,566.002578,554.352463,565.952575,2104200,565.952575
2014-05-28,564.57257,567.842585,561.002537,561.682502,1652000,561.682502
2014-05-29,563.3525490000001,564.002525,558.712565,560.082534,1354100,560.082534
